cx,cy,cz,a,b,theta,Rt,A2,E,E_i01,E_ip1,E_ip2,E_it1,E_it2,E_it3,E_it4,machine_type,status,file_name
0.0,1.4,11.0,5.9,7.5,65.0,2.0,8.0,-6.136237057042308,-1.375504430034198,-0.2008559107780456,-0.1412537560099735,-2.1406807113671675,-0.0686307687428779,-0.0686307687428779,-2.1406807113671675,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=2.0_A2=8.0_cx=0.0_cy=1.4_cz=11.0.log
0.0,1.5,10.8,5.9,7.5,65.0,2.0,8.0,-6.154518933151849,-1.3520054356195033,-0.2346761898370459,-0.1572916564764455,-2.130582192912698,-0.0746906326967291,-0.0746906326967291,-2.130582192912698,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=2.0_A2=8.0_cx=0.0_cy=1.5_cz=10.8.log
0.0,1.5,11.0,5.9,7.5,65.0,2.0,8.0,-6.212956429691985,-1.415617379359901,-0.1936307606520131,-0.141222380567342,-2.164329680672381,-0.0669132738839834,-0.0669132738839834,-2.164329680672381,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=2.0_A2=8.0_cx=0.0_cy=1.5_cz=11.0.log
0.0,1.6,10.8,5.9,7.5,65.0,2.0,8.0,-6.026947405189276,-1.4541364532196894,-0.2260680075269192,-0.1568185139913112,-2.022312872461044,-0.0726493427646346,-0.0726493427646346,-2.022312872461044,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=2.0_A2=8.0_cx=0.0_cy=1.6_cz=10.8.log
0.0,1.6,10.9,5.9,7.5,65.0,2.0,8.0,-6.188130878959782,-1.4764092931291088,-0.2052873864304274,-0.1487211249768734,-2.110023082816042,-0.0688334543956443,-0.0688334543956443,-2.110023082816042,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=2.0_A2=8.0_cx=0.0_cy=1.6_cz=10.9.log
0.0,1.6,11.0,5.9,7.5,65.0,2.0,8.0,-6.19546270580031,-1.4431299275020135,-0.1864181606797501,-0.140981416683644,-2.147253878705669,-0.0652127217617817,-0.0652127217617817,-2.147253878705669,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=2.0_A2=8.0_cx=0.0_cy=1.6_cz=11.0.log
0.0,1.4,10.7,5.9,7.5,65.0,1.9,9.0,-6.00452647334896,-1.112271515186876,-0.2813202631659806,-0.1596209736308083,-2.139682970475405,-0.0859738902072422,-0.0859738902072422,-2.139682970475405,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.4_cz=10.7.log
0.0,1.4,10.8,5.9,7.5,65.0,1.9,9.0,-6.159833943005651,-1.3250225054798648,-0.255958818946965,-0.1512437151977792,-2.132524963992182,-0.0812794876983389,-0.0812794876983389,-2.132524963992182,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.4_cz=10.8.log
0.0,1.4,10.9,5.9,7.5,65.0,1.9,9.0,-6.144758642767556,-1.4161934334551916,-0.2324522943235933,-0.1432442177319899,-2.0995951216318645,-0.0768392269965261,-0.0768392269965261,-2.0995951216318645,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.4_cz=10.9.log
0.0,1.5,10.7,5.9,7.5,65.0,1.9,9.0,-6.136235801735893,-1.3104354080278426,-0.271570012671873,-0.1594176604412496,-2.11386846419191,-0.0835378961055539,-0.0835378961055539,-2.11386846419191,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.5_cz=10.7.log
0.0,1.5,10.9,5.9,7.5,65.0,1.9,9.0,-6.268629116588272,-1.4838151659350842,-0.224304704577662,-0.1432429627748206,-2.133837087196298,-0.0747960544540546,-0.0747960544540546,-2.133837087196298,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.5_cz=10.9.log
0.0,1.6,10.7,5.9,7.5,65.0,1.9,9.0,-6.115406235330738,-1.4650312818121165,-0.261744461255148,-0.1589708734536543,-2.0337065716739744,-0.0811232377309352,-0.0811232377309352,-2.0337065716739744,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.6_cz=10.7.log
0.0,1.6,10.8,5.9,7.5,65.0,1.9,9.0,-6.294163753744215,-1.535544580547139,-0.238071018946357,-0.1508207734441384,-2.1080232084495947,-0.0768404819536954,-0.0768404819536954,-2.1080232084495947,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.6_cz=10.8.log
0.0,1.6,10.9,5.9,7.5,65.0,1.9,9.0,-6.304813853581436,-1.5293472917983308,-0.2161018938058987,-0.1430208241799846,-2.135391429590527,-0.0727804923080839,-0.0727804923080839,-2.135391429590527,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.6_cz=10.9.log
0.0,1.4,10.7,5.9,7.6,65.0,1.9,10.0,-5.939181346213445,-1.1357830597553402,-0.295056456932798,-0.1532065664650872,-2.092742084816564,-0.0848255467135459,-0.0848255467135459,-2.092742084816564,3,Done,anthracene_a=5.9_b=7.6_theta=65.0_Rt=1.9_A2=10.0_cx=0.0_cy=1.4_cz=10.7.log
0.0,1.4,10.8,5.9,7.6,65.0,1.9,10.0,-6.050254382309504,-1.3390774745494127,-0.2683985772309825,-0.1451556131942197,-2.068596755270846,-0.0802146033965982,-0.0802146033965982,-2.068596755270846,3,Done,anthracene_a=5.9_b=7.6_theta=65.0_Rt=1.9_A2=10.0_cx=0.0_cy=1.4_cz=10.8.log
0.0,1.4,10.9,5.9,7.6,65.0,1.9,10.0,-6.001446654438041,-1.4206500095315278,-0.2437537495279684,-0.1374912060564384,-2.023931220988743,-0.0758446236723102,-0.0758446236723102,-2.023931220988743,3,Done,anthracene_a=5.9_b=7.6_theta=65.0_Rt=1.9_A2=10.0_cx=0.0_cy=1.4_cz=10.9.log
0.0,1.5,10.7,5.9,7.6,65.0,1.9,10.0,-6.146219486370683,-1.3515962989768011,-0.284954801085405,-0.1531463254941627,-2.0958281792118214,-0.0824328511953353,-0.0824328511953353,-2.0958281792118214,3,Done,anthracene_a=5.9_b=7.6_theta=65.0_Rt=1.9_A2=10.0_cx=0.0_cy=1.5_cz=10.7.log
0.0,1.5,10.9,5.9,7.6,65.0,1.9,10.0,-6.168447145493701,-1.4975111994426695,-0.2353400953579694,-0.137612943071872,-2.075156117090956,-0.0738353367196396,-0.0738353367196396,-2.075156117090956,3,Done,anthracene_a=5.9_b=7.6_theta=65.0_Rt=1.9_A2=10.0_cx=0.0_cy=1.5_cz=10.9.log
0.0,1.6,10.7,5.9,7.6,65.0,1.9,10.0,-6.221560846548528,-1.515218276414089,-0.2747376832412556,-0.152851395891048,-2.0593158822739497,-0.0800608632271178,-0.0800608632271178,-2.0593158822739497,3,Done,anthracene_a=5.9_b=7.6_theta=65.0_Rt=1.9_A2=10.0_cx=0.0_cy=1.6_cz=10.7.log
0.0,1.6,10.8,5.9,7.6,65.0,1.9,10.0,-6.314457427011803,-1.5679567269980907,-0.2498180059483274,-0.1450112857855856,-2.099988570436836,-0.0758471337030641,-0.0758471337030641,-2.099988570436836,3,Done,anthracene_a=5.9_b=7.6_theta=65.0_Rt=1.9_A2=10.0_cx=0.0_cy=1.6_cz=10.8.log
0.0,1.6,10.9,5.9,7.6,65.0,1.9,10.0,-6.259855899901595,-1.5457278128014875,-0.2268492576549761,-0.1375326217385009,-2.1030238362727687,-0.0718492675805464,-0.0718492675805464,-2.1030238362727687,3,Done,anthracene_a=5.9_b=7.6_theta=65.0_Rt=1.9_A2=10.0_cx=0.0_cy=1.6_cz=10.9.log
0.0,0.9,11.2,5.9,7.2,65.0,2.3,0.0,-5.558339252718724,-0.824584535555914,-0.1270469296723604,-0.1734249385772273,-2.1586588729405776,-0.0579825515160337,-0.0579825515160337,-2.1586588729405776,3,Done,anthracene_a=5.9_b=7.2_theta=65.0_Rt=2.3_A2=0.0_cx=0.0_cy=0.9_cz=11.2.log
0.0,1.0,11.2,5.9,7.2,65.0,2.3,0.0,-5.572381671518087,-0.9320230328012258,-0.1227359358454123,-0.1734450189396739,-2.1152144731022418,-0.0568743688636459,-0.0568743688636459,-2.1152144731022418,3,Done,anthracene_a=5.9_b=7.2_theta=65.0_Rt=2.3_A2=0.0_cx=0.0_cy=1.0_cz=11.2.log
0.0,1.1,11.2,5.9,7.2,65.0,2.3,0.0,-5.413848800119013,-1.0287373838946223,-0.1183935668086633,-0.1731965250801295,-1.990992593462579,-0.0557680687052197,-0.0557680687052197,-1.990992593462579,3,Done,anthracene_a=5.9_b=7.2_theta=65.0_Rt=2.3_A2=0.0_cx=0.0_cy=1.1_cz=11.2.log
0.0,1.1,11.3,5.9,7.2,65.0,2.3,0.0,-5.454151257290505,-1.0581061070552096,-0.1092068202560767,-0.1627359334379434,-2.009375498862937,-0.0526756994077004,-0.0526756994077004,-2.009375498862937,3,Done,anthracene_a=5.9_b=7.2_theta=65.0_Rt=2.3_A2=0.0_cx=0.0_cy=1.1_cz=11.3.log
0.0,1.1,11.4,5.9,7.2,65.0,2.3,0.0,-5.405746390577406,-1.038664592197165,-0.1007203749613836,-0.1528652010019868,-2.0069903333787806,-0.0497577778296545,-0.0497577778296545,-2.0069903333787806,3,Done,anthracene_a=5.9_b=7.2_theta=65.0_Rt=2.3_A2=0.0_cx=0.0_cy=1.1_cz=11.4.log
0.0,1.0,11.1,6.0,7.2,65.0,2.2,2.0,-5.472379167564213,-0.672142276307568,-0.1402999408310279,-0.1616252404637634,-2.185163012763951,-0.0639928422169759,-0.0639928422169759,-2.185163012763951,3,Done,anthracene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=2.0_cx=0.0_cy=1.0_cz=11.1.log
0.0,1.1,11.1,6.0,7.2,65.0,2.2,2.0,-5.579759933869354,-0.8175350880483165,-0.135529609862715,-0.1617582726757973,-2.1698128631687723,-0.0626556184724904,-0.0626556184724904,-2.1698128631687723,3,Done,anthracene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=2.0_cx=0.0_cy=1.1_cz=11.1.log
0.0,1.2,11.1,6.0,7.2,65.0,2.2,2.0,-5.53688092099037,-0.950422881054692,-0.1307241382310167,-0.1616227305494249,-2.085745348536875,-0.0613102370407432,-0.0613102370407432,-2.085745348536875,3,Done,anthracene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=2.0_cx=0.0_cy=1.2_cz=11.1.log
0.0,1.2,11.2,6.0,7.2,65.0,2.2,2.0,-5.6086417097831145,-1.037689441582188,-0.1204492895631119,-0.1524020987562835,-2.0911356593715027,-0.0579147805692628,-0.0579147805692628,-2.0911356593715027,3,Done,anthracene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=2.0_cx=0.0_cy=1.2_cz=11.2.log
0.0,1.2,11.3,6.0,7.2,65.0,2.2,2.0,-5.574864101596177,-1.061955253360793,-0.1109186676330864,-0.1436646495712921,-2.0744420109549537,-0.0547207545605488,-0.0547207545605488,-2.0744420109549537,3,Done,anthracene_a=6.0_b=7.2_theta=65.0_Rt=2.2_A2=2.0_cx=0.0_cy=1.2_cz=11.3.log
0.0,0.9,11.1,5.9,7.2,65.0,2.3,1.0,-5.429005676414818,-0.5465310895815492,-0.1459186653373763,-0.1774585728999227,-2.2177157214609906,-0.061832952836994,-0.061832952836994,-2.2177157214609906,3,Done,anthracene_a=5.9_b=7.2_theta=65.0_Rt=2.3_A2=1.0_cx=0.0_cy=0.9_cz=11.1.log
0.0,1.0,11.1,5.9,7.2,65.0,2.3,1.0,-5.51741681585554,-0.7077409186167642,-0.1411232339451089,-0.1775112837785855,-2.184914518846199,-0.0606061709113419,-0.0606061709113419,-2.184914518846199,3,Done,anthracene_a=5.9_b=7.2_theta=65.0_Rt=2.3_A2=1.0_cx=0.0_cy=1.0_cz=11.1.log
0.0,1.1,11.1,5.9,7.2,65.0,2.3,1.0,-5.43475994374603,-0.8570807684445754,-0.1362725817598402,-0.1772866352694109,-2.0726912579266354,-0.0593687212094664,-0.0593687212094664,-2.0726912579266354,3,Done,anthracene_a=5.9_b=7.2_theta=65.0_Rt=2.3_A2=1.0_cx=0.0_cy=1.1_cz=11.1.log
0.0,1.1,11.2,5.9,7.2,65.0,2.3,1.0,-5.569438649457879,-0.9761319656390696,-0.1256387971807271,-0.1667519974289462,-2.094407496508211,-0.0560504480963572,-0.0560504480963572,-2.094407496508211,3,Done,anthracene_a=5.9_b=7.2_theta=65.0_Rt=2.3_A2=1.0_cx=0.0_cy=1.1_cz=11.2.log
0.0,1.1,11.3,5.9,7.2,65.0,2.3,1.0,-5.586395224556327,-1.0240912997396665,-0.115744219510816,-0.1568059637211263,-2.091951422393322,-0.0529254483990371,-0.0529254483990371,-2.091951422393322,3,Done,anthracene_a=5.9_b=7.2_theta=65.0_Rt=2.3_A2=1.0_cx=0.0_cy=1.1_cz=11.3.log
0.0,1.1,11.1,5.9,7.3,65.0,2.2,3.0,-5.682203451404348,-0.822159837000072,-0.1538968274835497,-0.1636608829721808,-2.208459949004464,-0.0627830029698088,-0.0627830029698088,-2.208459949004464,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.2_A2=3.0_cx=0.0_cy=1.1_cz=11.1.log
0.0,1.2,11.1,5.9,7.3,65.0,2.2,3.0,-5.743263939511962,-0.9461282023694366,-0.1485805627889931,-0.1636044071055948,-2.181045919598546,-0.0614294640254229,-0.0614294640254229,-2.181045919598546,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.2_A2=3.0_cx=0.0_cy=1.2_cz=11.1.log
0.0,1.3,11.1,5.9,7.3,65.0,2.2,3.0,-5.642766958335415,-1.0573254846967757,-0.1432404527440667,-0.1632906520972028,-2.079383024596609,-0.0600721598020754,-0.0600721598020754,-2.079383024596609,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.2_A2=3.0_cx=0.0_cy=1.3_cz=11.1.log
0.0,1.3,11.2,5.9,7.3,65.0,2.2,3.0,-5.706504403962754,-1.1071673488477245,-0.1310931141488254,-0.1540273495484143,-2.1003004428348504,-0.0568078528740443,-0.0568078528740443,-2.1003004428348504,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.2_A2=3.0_cx=0.0_cy=1.3_cz=11.2.log
0.0,1.3,11.3,5.9,7.3,65.0,2.2,3.0,-5.663656765944324,-1.1029605217045173,-0.1199635968077927,-0.1452572698472067,-2.0940165576757863,-0.0537211311166174,-0.0537211311166174,-2.0940165576757863,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.2_A2=3.0_cx=0.0_cy=1.3_cz=11.3.log
0.0,1.2,11.0,5.9,7.3,65.0,2.1,4.0,-5.714102294761688,-0.8134085824713111,-0.1722715753130614,-0.1665562142152339,-2.211789517023135,-0.0691434443579055,-0.0691434443579055,-2.211789517023135,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.1_A2=4.0_cx=0.0_cy=1.2_cz=11.0.log
0.0,1.3,11.0,5.9,7.3,65.0,2.1,4.0,-5.739180104574189,-0.9623581210616976,-0.1662324190838262,-0.1662587744649499,-2.1546660267049447,-0.0674993682769127,-0.0674993682769127,-2.1546660267049447,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.1_A2=4.0_cx=0.0_cy=1.3_cz=11.0.log
0.0,1.4,11.0,5.9,7.3,65.0,2.1,4.0,-5.577697936212644,-1.0943912451621145,-0.1601731824921444,-0.1657166058430448,-2.012839981645812,-0.0658684697118587,-0.0658684697118587,-2.012839981645812,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.1_A2=4.0_cx=0.0_cy=1.4_cz=11.0.log
0.0,1.4,11.1,5.9,7.3,65.0,2.1,4.0,-5.719603047473356,-1.1638365217950195,-0.1464558138977736,-0.1565712750889361,-2.064060485397931,-0.0623092329478822,-0.0623092329478822,-2.064060485397931,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.1_A2=4.0_cx=0.0_cy=1.4_cz=11.1.log
0.0,1.4,11.2,5.9,7.3,65.0,2.1,4.0,-5.731540798093192,-1.173692193930037,-0.1337901521474123,-0.1479078721022233,-2.079122607945465,-0.0589526820112951,-0.0589526820112951,-2.079122607945465,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.1_A2=4.0_cx=0.0_cy=1.4_cz=11.2.log
0.0,1.2,11.0,5.9,7.3,65.0,2.1,5.0,-5.821122870780528,-0.9042268497869372,-0.1827560124220326,-0.1597176103387028,-2.2178481262526475,-0.0693630728637799,-0.0693630728637799,-2.2178481262526475,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.1_A2=5.0_cx=0.0_cy=1.2_cz=11.0.log
0.0,1.3,11.0,5.9,7.3,65.0,2.1,5.0,-5.891616089036688,-1.0295895426534116,-0.1764671071432531,-0.1596034035319462,-2.195249608485028,-0.0677284093690104,-0.0677284093690104,-2.195249608485028,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.1_A2=5.0_cx=0.0_cy=1.3_cz=11.0.log
0.0,1.4,11.0,5.9,7.3,65.0,2.1,5.0,-5.810260672238655,-1.1422313527436927,-0.170125491102226,-0.1592570178909227,-2.103217109339312,-0.0661062959115952,-0.0661062959115952,-2.103217109339312,3,Done,anthracene_a=5.9_b=7.3_theta=65.0_Rt=2.1_A2=5.0_cx=0.0_cy=1.4_cz=11.0.log
0.0,1.3,10.9,5.9,7.4,65.0,2.0,6.0,-5.914323165197857,-0.9730119860032572,-0.2055421555414796,-0.1620281019713729,-2.2117135882144794,-0.075156872626394,-0.075156872626394,-2.2117135882144794,3,Done,anthracene_a=5.9_b=7.4_theta=65.0_Rt=2.0_A2=6.0_cx=0.0_cy=1.3_cz=10.9.log
0.0,1.4,10.9,5.9,7.4,65.0,2.0,6.0,-5.996464224997908,-1.1118899892317131,-0.1983534009195864,-0.1617344274418428,-2.189028474444058,-0.0732147292583249,-0.0732147292583249,-2.189028474444058,3,Done,anthracene_a=5.9_b=7.4_theta=65.0_Rt=2.0_A2=6.0_cx=0.0_cy=1.4_cz=10.9.log
0.0,1.5,10.9,5.9,7.4,65.0,2.0,6.0,-5.927927582641132,-1.2338816981064156,-0.1911207207012921,-0.1612248892197385,-2.099557471112348,-0.0712926661944948,-0.0712926661944948,-2.099557471112348,3,Done,anthracene_a=5.9_b=7.4_theta=65.0_Rt=2.0_A2=6.0_cx=0.0_cy=1.5_cz=10.9.log
0.0,1.6,10.9,5.9,7.4,65.0,2.0,7.0,-5.911383908940479,-1.4059436852112412,-0.1946096762549132,-0.154554457985796,-2.0085289879352786,-0.0696090568089857,-0.0696090568089857,-2.0085289879352786,3,Done,anthracene_a=5.9_b=7.4_theta=65.0_Rt=2.0_A2=7.0_cx=0.0_cy=1.6_cz=10.9.log
0.0,1.6,11.0,5.9,7.4,65.0,2.0,7.0,-6.028941632248461,-1.3997514164075255,-0.1769465247634798,-0.1465122896479442,-2.086927577387541,-0.0659381233272142,-0.0659381233272142,-2.086927577387541,3,Done,anthracene_a=5.9_b=7.4_theta=65.0_Rt=2.0_A2=7.0_cx=0.0_cy=1.6_cz=11.0.log
0.0,1.6,11.1,5.9,7.4,65.0,2.0,7.0,-6.009823912521824,-1.350358849274926,-0.1605998893501237,-0.1388365876628086,-2.117551320290658,-0.0624629728263244,-0.0624629728263244,-2.117551320290658,3,Done,anthracene_a=5.9_b=7.4_theta=65.0_Rt=2.0_A2=7.0_cx=0.0_cy=1.6_cz=11.1.log
0.0,1.6,10.8,5.9,7.7,65.0,1.8,11.0,-6.178996842936613,-1.5313565785763783,-0.2615160475252196,-0.1394628424895927,-2.0443754966254346,-0.0789551905472762,-0.0789551905472762,-2.0443754966254346,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.6_cz=10.8.log
0.0,1.5,10.7,5.9,7.7,65.0,1.8,11.0,-5.981156745692715,-1.2871811424847692,-0.2984111254336312,-0.1471347797196358,-2.0383545382064767,-0.0858603108208626,-0.0858603108208626,-2.0383545382064767,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.5_cz=10.7.log
0.0,1.5,10.8,5.9,7.7,65.0,1.8,11.0,-5.98936583136674,-1.414363614283502,-0.271150836138986,-0.1395004930673167,-2.0008915636572056,-0.0812838802812621,-0.0812838802812621,-2.0008915636572056,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.5_cz=10.8.log
0.0,1.5,10.9,5.9,7.7,65.0,1.8,11.0,-5.869329443550669,-1.4448756604688242,-0.2462261387845501,-0.1322263971669599,-1.9460572298266925,-0.0769433937384747,-0.0769433937384747,-1.9460572298266925,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.5_cz=10.9.log
0.0,1.6,10.7,5.9,7.7,65.0,1.8,11.0,-6.19837435206864,-1.4778262105537578,-0.2878764875931665,-0.146990452427417,-2.0595166854327545,-0.0833239153143949,-0.0833239153143949,-2.0595166854327545,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.6_cz=10.7.log
0.0,1.6,10.9,5.9,7.7,65.0,1.8,11.0,-6.041732795652933,-1.511316419346258,-0.2374711195006966,-0.1322866381378844,-2.005514429765753,-0.0748148795682936,-0.0748148795682936,-2.005514429765753,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.6_cz=10.9.log
0.0,1.7,10.7,5.9,7.7,65.0,1.8,11.0,-6.298315359978005,-1.6122451277915388,-0.2772878839168697,-0.1466352818533778,-2.050254637841136,-0.0808188953669741,-0.0808188953669741,-2.050254637841136,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.7_cz=10.7.log
0.0,1.7,10.8,5.9,7.7,65.0,1.8,11.0,-6.280003362917341,-1.606539806816727,-0.2518574135610834,-0.1392281536245718,-2.0645311179105192,-0.0766578765469603,-0.0766578765469603,-2.0645311179105192,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.7_cz=10.8.log
0.0,1.7,10.9,5.9,7.7,65.0,1.8,11.0,-6.148366825305857,-1.5475325315492228,-0.2287048045545816,-0.1321699213003739,-2.047277102828957,-0.072702681121882,-0.072702681121882,-2.047277102828957,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=11.0_cx=0.0_cy=1.7_cz=10.9.log
0.0,1.5,11.0,5.9,7.5,65.0,1.9,9.0,-6.134486304479651,-1.4549208404496312,-0.2034224268281832,-0.1356940175173804,-2.09944702940993,-0.070777480432298,-0.070777480432298,-2.09944702940993,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.5_cz=11.0.log
0.0,1.6,11.0,5.9,7.5,65.0,1.9,9.0,-6.195361049380153,-1.4726116026286036,-0.1959249372594058,-0.135584830539301,-2.1266872383421287,-0.0689326011342927,-0.0689326011342927,-2.1266872383421287,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.6_cz=11.0.log
0.0,1.7,10.8,5.9,7.5,65.0,1.9,9.0,-6.158442126121372,-1.5969389039091766,-0.2291164511116221,-0.150267309625633,-2.016401101020165,-0.0746586297173053,-0.0746586297173053,-2.016401101020165,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.7_cz=10.8.log
0.0,1.7,10.9,5.9,7.5,65.0,1.9,9.0,-6.230174049036577,-1.5558319786796346,-0.2079266934888437,-0.1426003925735131,-2.091126874263864,-0.0707806178834289,-0.0707806178834289,-2.091126874263864,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.7_cz=10.9.log
0.0,1.7,11.0,5.9,7.5,65.0,1.9,9.0,-6.1711391631979495,-1.4774785700719804,-0.1884776485385373,-0.1352986861020326,-2.117836209887173,-0.0671059193555265,-0.0671059193555265,-2.117836209887173,3,Done,anthracene_a=5.9_b=7.5_theta=65.0_Rt=1.9_A2=9.0_cx=0.0_cy=1.7_cz=11.0.log
0.0,1.7,10.7,5.9,7.6,65.0,1.9,10.0,-6.142081685480662,-1.6302006989717484,-0.2645180553663522,-0.1523355826502666,-1.969793423195369,-0.0777202510507777,-0.0777202510507777,-1.969793423195369,3,Done,anthracene_a=5.9_b=7.6_theta=65.0_Rt=1.9_A2=10.0_cx=0.0_cy=1.7_cz=10.7.log
0.0,1.7,10.8,5.9,7.6,65.0,1.9,10.0,-6.279660742613487,-1.627430869732052,-0.2405007375637069,-0.1446234845789149,-2.0598498933250085,-0.073702932044398,-0.073702932044398,-2.0598498933250085,3,Done,anthracene_a=5.9_b=7.6_theta=65.0_Rt=1.9_A2=10.0_cx=0.0_cy=1.7_cz=10.8.log
0.0,1.7,10.9,5.9,7.6,65.0,1.9,10.0,-6.263971737702377,-1.5696208833251148,-0.2183659499278292,-0.1372690674616024,-2.099472129775677,-0.0698857887182384,-0.0698857887182384,-2.099472129775677,3,Done,anthracene_a=5.9_b=7.6_theta=65.0_Rt=1.9_A2=10.0_cx=0.0_cy=1.7_cz=10.9.log
0.0,1.7,10.9,5.9,7.7,65.0,1.8,12.0,-5.990066132624634,-1.4855571339139717,-0.2390285991132259,-0.1272941684583202,-1.9963872968801293,-0.0727058186894282,-0.0727058186894282,-1.9963872968801293,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.7_cz=10.9.log
0.0,1.6,10.8,5.9,7.7,65.0,1.8,12.0,-5.974884155672044,-1.4238653706852349,-0.2732793499017134,-0.1341754432069137,-1.99282994272653,-0.0789520532125607,-0.0789520532125607,-1.99282994272653,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.6_cz=10.8.log
0.0,1.6,10.9,5.9,7.7,65.0,1.8,12.0,-5.854414785979316,-1.424780280329287,-0.2480270926607772,-0.1272828732617199,-1.952373118023388,-0.0747891518403776,-0.0747891518403776,-1.952373118023388,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.6_cz=10.9.log
0.0,1.6,11.0,5.9,7.7,65.0,1.8,12.0,-5.655745119671337,-1.3791954438202083,-0.2246899956371635,-0.1207304138224572,-1.894723774283193,-0.070840858912561,-0.070840858912561,-1.894723774283193,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.6_cz=11.0.log
0.0,1.7,10.8,5.9,7.7,65.0,1.8,12.0,-6.1122674302896485,-1.528567924280651,-0.2633634369121864,-0.1340800616890192,-2.016445654153358,-0.0766823495505377,-0.0766823495505377,-2.016445654153358,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.7_cz=10.8.log
0.0,1.7,11.0,5.9,7.7,65.0,1.8,12.0,-5.792724277940579,-1.410789317335002,-0.2165624862536788,-0.1208421107148751,-1.9533382283407263,-0.0689269534777849,-0.0689269534777849,-1.9533382283407263,3,Done,anthracene_a=5.9_b=7.7_theta=65.0_Rt=1.8_A2=12.0_cx=0.0_cy=1.7_cz=11.0.log
